"","quality_grade","observed_on","captive","location"
"4717","research","2019-06-23",FALSE,"40.0826106268,-111.602390432"
"4718","research","2019-06-23",FALSE,"40.0827857421,-111.6022610641"
"4719","research","2019-06-23",FALSE,"40.0830849977,-111.6014764204"
"4720","research","2019-06-27",FALSE,"41.1688967922,-81.5467092002"
"4721","research","2019-06-27",FALSE,"47.4448786003,-92.2783642808"
"4722","research","2019-06-27",FALSE,"43.8278656006,-80.0885848999"
"4723","research","2019-06-27",FALSE,"42.6300061914,-83.5472847988"
"4724","research","2019-06-27",FALSE,"28.3513541884,-80.7276724167"
"4725","research","2019-06-13",FALSE,"41.3847646519,-73.9782749455"
"4726","research","2019-06-24",FALSE,"39.9611755,-82.9987942"
"4727","research","2019-06-27",FALSE,"43.3515192142,-81.2818185326"
"4728","research","2019-06-27",FALSE,"20.0401383333,-100.7237566667"
"4729","research","2019-06-27",FALSE,"50.0143493802,-96.914446293"
"4730","research","2019-06-27",FALSE,"41.230105,-74.7502133333"
"4731","research","2019-06-27",FALSE,"42.2679116667,-70.9211116667"
"4732","research","2019-06-26",FALSE,"38.2350387573,-76.4195785522"
"4733","research","2019-06-27",FALSE,"32.6460533333,-116.9810633333"
"4734","research","2019-06-27",FALSE,"41.9217533333,-70.5476"
"4735","research","2019-06-27",FALSE,"42.5543416667,-96.46208"
"4736","research","2019-06-27",FALSE,"35.0074845736,-85.3674090354"
"4737","research","2019-06-27",FALSE,"37.2933272873,-87.4251783081"
"4738","research","2019-06-27",FALSE,"35.7796173096,-78.7805786133"
"4739","research","2019-06-25",FALSE,"37.4202783333,-80.2762533333"
"4740","research","2019-06-26",FALSE,"45.79228162,-90.09464913"
"4741","research","2019-06-26",FALSE,"43.0395204528,-81.2288402393"
"4742","research","2019-06-21",FALSE,"40.5516340438,-96.9571529701"
"4743","research","2019-06-14",FALSE,"44.9525833333,-93.0999971667"
"4744","research","2019-06-19",FALSE,"44.9369083333,-93.2217633333"
"4745","research","2019-06-26",FALSE,"44.9350883333,-93.2072833333"
"4746","research","2019-06-26",FALSE,"44.9344116667,-93.2084666667"
"4747","research","2019-06-25",FALSE,"44.900177002,-93.1959533691"
"4748","research","2019-06-26",FALSE,"43.4023475647,-80.3818664551"
"4749","research","2019-06-26",FALSE,"41.46218431,-81.07886326"
"4750","research","2019-06-23",FALSE,"42.61194625,-85.84266768"
"4751","research","2019-06-26",FALSE,"42.9382909462,-85.5199576204"
"4752","research","2019-06-26",FALSE,"41.8550057,-87.6820126"
"4753","research","2019-06-26",FALSE,"44.74064944,-87.45573025"
"4754","research","2019-06-26",FALSE,"38.9758716667,-94.7598333333"
"4755","research","2019-06-26",FALSE,"41.1794966667,-95.9189083333"
"4756","research","2019-06-26",FALSE,"40.276927948,-85.6703262329"
"4757","research","2019-06-25",FALSE,"29.4591337261,-98.4573182846"
"4758","research","2019-06-26",FALSE,"42.6016204675,-79.1123486603"
"4759","research","2019-06-26",FALSE,"44.92805,-93.3083116667"
"4760","research","2019-06-26",FALSE,"45.01398748,-93.36487514"
"4761","research","2019-06-26",FALSE,"44.3006619877,-78.1068187719"
"4762","research","2019-06-26",FALSE,"44.0299034673,-92.4302662483"
"4763","research","2019-06-26",FALSE,"44.0299565913,-92.4302678893"
"4764","research","2019-06-26",FALSE,"44.0300866277,-92.4306323765"
"4765","research","2019-06-26",FALSE,"41.8838184041,-87.7474246244"
"4766","research","2019-06-26",FALSE,"40.280884998,-74.6413934883"
"4767","research","2019-06-26",FALSE,"39.87862,-113.3763716667"
"4768","research","2019-06-25",FALSE,"43.72605,-79.6087583333"
"4769","research","2019-06-26",FALSE,"41.0663085639,-112.0529666972"
"4770","research","2019-06-25",FALSE,"43.72605,-79.6087716667"
"4771","research","2019-06-25",FALSE,"41.20852342,-101.64690348"
"4772","research","2019-06-26",FALSE,"44.86004294,-93.21596505"
"4773","research","2019-06-25",FALSE,"44.47872,-77.30318"
"4774","research","2019-06-26",FALSE,"42.3834426782,-82.9438439276"
"4775","research","2019-06-25",FALSE,"40.7001883333,-82.5566116667"
"4776","research","2019-06-23",FALSE,"46.2886866667,-85.94477"
"4777","research","2019-06-25",FALSE,"34.1060833333,-118.2884616667"
"4778","research","2019-06-20",FALSE,"34.1789779663,-118.8619003296"
"4779","research","2019-06-20",FALSE,"34.1789779663,-118.8619003296"
"4780","research","2019-06-23",FALSE,"39.7488899231,-81.4883346558"
"4781","research","2019-06-25",FALSE,"43.7477998204,-79.6328808073"
"4782","research","2019-06-25",FALSE,"42.2455533333,-89.1160195"
"4783","research","2019-06-25",FALSE,"40.1812646186,-83.0850777046"
"4784","research","2019-06-25",FALSE,"44.310360873,-78.3766697634"
"4785","research","2019-06-25",FALSE,"44.2896651841,-88.3802578971"
"4786","research","2019-06-25",FALSE,"38.3194990363,-84.5552792308"
"4787","research","2019-06-25",FALSE,"43.6287383333,-79.6520533333"
"4788","research","2019-06-25",FALSE,"41.9267490507,-87.6355724876"
"4789","research","2019-06-25",FALSE,"39.6707687378,-95.5178985596"
"4790","research","2019-06-25",FALSE,"43.55255912,-80.2529035"
"4791","research","2019-06-22",FALSE,"44.5936287961,-79.9379919525"
"4792","research","2019-06-24",FALSE,"43.0432711367,-81.2698480997"
"4793","research","2019-06-25",FALSE,"38.9927016667,-76.3239983333"
"4794","research","2019-06-24",FALSE,"43.3985111111,-80.4920722222"
"4795","research","2019-06-25",FALSE,"42.842733,-88.6058249722"
"4796","research","2019-06-25",FALSE,"44.9080848694,-93.1444320679"
"4797","research","2019-06-24",FALSE,"41.24898,-73.592545"
"4798","research","2019-06-25",FALSE,"38.2195358276,-85.6868667603"
"4799","research","2019-06-25",FALSE,"38.4924125671,-76.5903701782"
"4800","research","2019-06-25",FALSE,"41.5613976494,-87.9877487105"
"4801","research","2019-06-25",FALSE,"34.1133221667,-117.7376783333"
"4802","research","2019-06-25",FALSE,"34.018151717,-118.3916550825"
"4803","research","2019-06-25",FALSE,"41.927936554,-87.6364517212"
"4804","research","2019-06-24",FALSE,"41.9247605414,-88.119472626"
"4805","research","2019-06-25",FALSE,"25.5730216667,-80.4517366667"
"4806","research","2019-06-25",FALSE,"41.22530374,-74.74981164"
"4807","research","2019-06-24",FALSE,"42.4371648381,-85.6378818916"
"4808","research","2019-06-24",FALSE,"40.7525477843,-73.4572899872"
"4809","research","2019-06-23",FALSE,"46.8626166667,-96.4662466667"
"4810","research","2019-06-22",FALSE,"45.33309,-96.38628"
"4811","research","2019-06-11",FALSE,"41.630378,-88.524996"
"4812","research","2019-06-24",FALSE,"32.7947901003,-117.2501246912"
"4813","research","2019-06-23",FALSE,"44.8715325049,-93.1874022188"
"4814","research","2019-06-24",FALSE,"40.9629779967,-96.6057882999"
"4815","research","2019-06-24",FALSE,"44.0431638333,-79.9408633333"
"4816","research","2019-06-24",FALSE,"44.84225471,-93.24982839"
"4817","research","2019-06-24",FALSE,"44.043475,-79.940445"
"4818","research","2019-06-24",FALSE,"39.0405387878,-74.8800354004"
"4819","research","2019-06-23",FALSE,"42.907505692,-88.4885667545"
"4820","research","2019-06-23",FALSE,"44.8895553732,-86.0215812585"
"4821","research","2019-06-23",FALSE,"44.8894910417,-86.0215750969"
"4822","research","2019-06-24",FALSE,"34.9922218323,-90.995552063"
"4823","research","2019-06-24",FALSE,"44.718548492,-93.6293523454"
"4824","research","2019-06-24",FALSE,"42.4370033333,-85.6378633333"
"4825","research","2019-06-24",FALSE,"41.92676372,-87.6356356"
"4826","research","2019-06-24",FALSE,"41.42245738,-73.9518688"
"4827","research","2019-06-24",FALSE,"43.58876551,-84.75799539"
"4828","research","2019-06-24",FALSE,"42.2532746801,-88.6045496631"
"4829","research","2019-06-23",FALSE,"33.3705572788,-117.2039212796"
"4830","research","2019-06-23",FALSE,"33.2639926868,-117.2125311393"
"4831","research","2019-06-24",FALSE,"43.171022879,-86.2918582746"
"4832","research","2019-06-24",FALSE,"42.33093817,-88.30122585"
"4833","research","2019-06-23",FALSE,"42.9844845851,-85.5657671139"
"4834","research","2019-06-24",FALSE,"41.2765113451,-82.1599999443"
"4835","research","2019-06-21",FALSE,"44.0382978261,-92.5062709131"
"4836","research","2019-06-21",FALSE,"44.0386425707,-92.5115012641"
"4837","research","2019-06-23",FALSE,"39.893795,-80.4386283333"
"4838","research","2019-06-21",FALSE,"42.6306152344,-82.9857559204"
"4839","research","2019-06-23",FALSE,"45.4900412444,-93.6999875992"
"4840","research","2019-06-24",FALSE,"40.8299916667,-81.409905"
"4841","research","2019-06-23",FALSE,"41.3121255361,-72.8771047866"
"4842","research","2019-06-22",FALSE,"45.6338116667,-85.0682361667"
"4843","research","2019-06-22",FALSE,"35.0552941886,-97.2125244141"
"4844","research","2019-06-23",FALSE,"44.98167,-93.1527638333"
"4845","research","2019-06-21",FALSE,"38.668605524,-77.1887238048"
"4846","research","2019-06-23",FALSE,"33.8818236788,-118.4103188139"
"4847","research","2019-06-07",FALSE,"36.0249888333,-78.9295416667"
"4848","research","2019-06-23",FALSE,"38.303745,-82.6406383333"
"4849","research","2019-06-22",FALSE,"45.0688136299,-75.0091123581"
"4850","research","2019-06-23",FALSE,"43.0468330383,-82.1855773926"
"4851","research","2019-06-23",FALSE,"42.6164883333,-78.0688166667"
"4852","research","2019-06-23",FALSE,"43.6507024337,-79.7799718659"
"4853","research","2019-06-21",FALSE,NA
"4854","research","2019-06-23",FALSE,"42.5050177658,-83.2019535976"
"4855","research","2019-06-23",FALSE,"40.1614416667,-83.0247416667"
"4856","research","2019-06-23",FALSE,"42.1229351147,-87.8198458212"
"4857","research","2019-06-23",FALSE,"43.6593179658,-79.4649891719"
"4858","research","2019-06-23",FALSE,"29.9884415368,-90.1078403527"
"4859","research","2019-06-23",FALSE,"39.0876579285,-77.1265335083"
"4860","research","2019-06-23",FALSE,"41.906322,-87.702955"
"4861","research","2019-06-23",FALSE,"43.5317911394,-79.6702756361"
"4862","research","2019-06-23",FALSE,"43.2922401428,-79.8765487671"
"4863","research","2019-06-23",FALSE,"45.8786074771,-93.2995651011"
"4864","research","2019-06-23",FALSE,"45.0139198303,-93.364944458"
"4865","research","2019-06-22",FALSE,"40.7491433333,-74.0039916667"
"4866","research","2019-06-23",FALSE,"40.4703783333,-78.2070916667"
"4867","research","2019-06-21",FALSE,"36.2097368399,-82.1660697652"
"4868","research","2019-06-23",FALSE,"30.4415678513,-91.1674727966"
"4869","research","2019-06-23",FALSE,"30.441559176,-91.1674666778"
"4870","research","2019-06-23",FALSE,"30.4415729223,-91.1675289554"
"4871","research","2019-06-22",FALSE,"43.0083611167,-85.7708966667"
"4872","research","2019-06-23",FALSE,"41.8141166667,-88.0701445"
"4873","research","2019-06-23",FALSE,"41.8144874483,-88.0685445684"
"4874","research","2019-06-23",FALSE,"41.814455,-88.0685583333"
"4875","research","2019-06-22",FALSE,"42.0408278333,-88.2738883333"
"4876","research","2019-06-23",FALSE,"45.9781514621,-95.4046375026"
"4877","research","2019-06-23",FALSE,"41.9055945085,-87.9026862492"
"4878","research","2019-06-23",FALSE,"44.8552970886,-93.2642669678"
"4879","research","2019-06-23",FALSE,"41.833221649,-88.1753320774"
"4880","research","2019-06-22",FALSE,"41.1545327828,-111.9461127129"
"4881","research","2019-06-22",FALSE,"40.5013673557,-90.7139396667"
"4882","research","2019-06-23",FALSE,"43.6818146753,-79.289626591"
"4883","research","2019-06-22",FALSE,NA
"4884","research","2019-06-23",FALSE,"-36.888099,174.697656"
"4885","research","2019-06-14",FALSE,"42.6689388889,-97.2302638889"
"4886","research","2019-06-14",FALSE,"42.6690472222,-97.2302638889"
"4887","research","2019-06-22",FALSE,"41.7781038857,-89.6514248209"
"4888","research","2019-06-22",FALSE,"42.8985054073,-85.4005743861"
"4889","research","2019-06-22",FALSE,"19.040889,-98.110647"
"4890","research","2019-06-22",FALSE,"19.040889,-98.110647"
"4891","research","2019-06-22",FALSE,"40.767116143,-73.9441752434"
"4892","research","2019-06-22",FALSE,"34.0219015,-118.8269653"
"4893","research","2019-06-22",FALSE,"32.8391333333,-97.4809416667"
"4894","research","2019-06-22",FALSE,"39.8871533333,-87.2007616667"
"4895","research","2019-06-20",FALSE,"42.06388792,-93.6316685"
"4896","research","2019-06-06",FALSE,"36.5270916667,-75.9900883333"
"4897","research","2019-06-22",FALSE,NA
"4898","research","2019-06-22",FALSE,"42.01645965,-87.8592758147"
"4899","research","2019-06-22",FALSE,"42.01645965,-87.8592758147"
"4900","research","2019-06-22",FALSE,"42.01643516,-87.85942729"
"4901","research","2019-06-22",FALSE,"42.0164333333,-87.859445"
"4902","research","2019-06-22",FALSE,"42.01645965,-87.8592758147"
"4903","research","2019-06-22",FALSE,"43.3021304863,-70.9185926903"
"4904","research","2019-06-22",FALSE,"43.0788750016,-86.1572366954"
"4905","research","2019-06-22",FALSE,"42.0167959002,-87.8592600838"
"4906","research","2019-06-22",FALSE,"42.9885648559,-85.435303556"
"4907","research","2019-06-22",FALSE,"42.9318203288,-85.4009806288"
"4908","research","2019-06-22",FALSE,"42.909178916,-85.4109737269"
"4909","research","2019-06-22",FALSE,"44.3396110535,-94.4856338501"
"4910","research","2019-06-22",FALSE,"44.33956079,-94.48569644"
"4911","research","2019-06-22",FALSE,"43.4663083333,-80.792105"
"4912","research","2019-06-22",FALSE,"42.8837679216,-85.5901292297"
"4913","research","2019-06-22",FALSE,"39.134779744,-96.5294170827"
"4914","research","2019-06-22",FALSE,"45.0609512329,-93.2953720093"
"4915","research","2019-06-22",FALSE,"34.4236077959,-119.7525885309"
"4916","research","2019-06-22",FALSE,"44.3394668866,-94.4855553658"
"4917","research","2019-06-22",FALSE,"44.3394820579,-94.4855373447"
"4918","research","2019-06-22",FALSE,"35.7870651088,-78.7811198038"
"4919","research","2019-06-22",FALSE,"42.388788,-71.2799967"
"4920","research","2019-06-22",FALSE,"44.3393520546,-94.4853881468"
"4921","research","2019-06-22",FALSE,"42.6364248837,-83.5731492907"
"4922","research","2019-06-22",FALSE,"32.8404329441,-116.9303739788"
"4923","research","2019-06-22",FALSE,"44.3395192735,-94.4855619037"
"4924","research","2019-06-22",FALSE,"44.3394336943,-94.4854443894"
"4925","research","2019-06-20",FALSE,"34.4329116667,-119.2850583333"
"4926","research","2019-06-22",FALSE,"44.9290761911,-93.3059858066"
"4927","research","2019-06-18",FALSE,"44.2772216797,-93.2469482422"
"4928","research","2019-06-19",FALSE,"38.5881533333,-92.2323133333"
"4929","research","2019-06-22",FALSE,"40.7997923624,-82.2546809167"
"4930","research","2019-06-22",FALSE,"45.090725,-93.336875"
"4931","research","2019-06-22",FALSE,"44.79945482,-92.81892874"
"4932","research","2019-06-22",FALSE,"41.24904167,-73.59186667"
"4933","research","2019-06-22",FALSE,"39.0323617022,-77.4990468519"
"4934","research","2019-06-13",FALSE,"41.4464170379,-81.7112576589"
"4935","research","2019-06-22",FALSE,"44.79898166,-92.81983442"
"4936","research","2019-06-19",FALSE,"43.8569841435,-79.8618161072"
"4937","research","2019-06-22",FALSE,"44.5213366667,-94.7171033333"
"4938","research","2019-06-22",FALSE,"41.1633103997,-75.995413829"
"4939","research","2019-06-22",FALSE,"44.8482156778,-79.8626435828"
"4940","research","2019-06-20",FALSE,"40.8597000626,-75.1309319448"
"4941","research","2019-06-22",FALSE,"44.9751586914,-93.1513290405"
"4942","research","2019-06-22",FALSE,"35.7870830549,-78.7811116968"
"4943","research","2019-06-22",FALSE,"40.4538654,-76.37826657"
"4944","research","2019-06-22",FALSE,"40.4516699,-76.3222994"
"4945","research","2019-06-22",FALSE,"45.3330984666,-96.3863024489"
"4946","research","2019-06-21",FALSE,"42.3753341659,-71.3928964734"
"4947","research","2019-06-21",FALSE,"41.866855,-87.616495"
"4948","research","2019-06-20",FALSE,"43.2151805732,-79.8045563271"
"4949","research","2019-06-21",FALSE,"39.1598520158,-76.8662425162"
"4950","research","2019-06-21",FALSE,"39.3160982383,-77.6313918287"
"4951","research","2019-06-21",FALSE,"44.88285,-93.2529"
"4952","research","2019-06-21",FALSE,"38.5887260437,-92.2319869995"
"4953","research","2019-06-21",FALSE,"41.6957159301,-87.750194259"
"4954","research","2019-06-21",FALSE,"39.3588491886,-74.6903911605"
"4955","research","2019-06-21",FALSE,"39.3162091216,-77.6311409847"
"4956","research","2019-06-21",FALSE,"45.0198398521,-93.2373059509"
"4957","research","2019-06-21",FALSE,"32.8218633333,-116.9257283333"
"4958","research","2019-06-18",FALSE,"41.0008724995,-72.3683638669"
"4959","research","2019-06-21",FALSE,"42.457295,-84.01359445"
"4960","research","2019-06-21",FALSE,"44.0223286831,-92.4912387505"
"4961","research","2019-06-21",FALSE,"45.071725,-93.3635466667"
"4962","research","2019-06-21",FALSE,"20.04017,-100.7238033333"
"4963","research","2019-06-21",FALSE,"20.0401766667,-100.7237866667"
"4964","research","2019-06-21",FALSE,"41.823425293,-72.3127822876"
"4965","research","2019-06-21",FALSE,"44.7679940332,-92.811626522"
"4966","research","2019-06-18",FALSE,"39.0794830322,-96.5547485352"
"4967","research","2019-06-21",FALSE,"20.04013,-100.7237683333"
"4968","research","2019-06-21",FALSE,"20.0401633333,-100.723805"
"4969","research","2019-06-21",FALSE,"40.2254627736,-75.096747906"
"4970","research","2019-06-11",FALSE,"41.53935852,-88.19885569"
"4971","research","2019-06-21",FALSE,"44.0423555,-79.9424883333"
"4972","research","2019-06-21",FALSE,"42.5878662733,-88.0579596463"
"4973","research","2019-06-21",FALSE,"38.668325,-77.187935"
"4974","research","2019-06-21",FALSE,"40.0214076,-75.41620391"
"4975","research","2019-06-21",FALSE,NA
"4976","research","2019-06-19",FALSE,"45.0686715551,-75.0093892962"
"4977","research","2019-06-21",FALSE,"39.102923579,-96.5582156095"
"4978","research","2019-06-17",FALSE,"42.2153280544,-79.8404490575"
"4979","research","2019-06-21",FALSE,"42.0548695,-87.671395"
"4980","research","2019-06-21",FALSE,"45.7123565674,-85.5562515259"
"4981","research","2019-06-21",FALSE,"33.1840149639,-117.3614268937"
"4982","research","2019-06-17",FALSE,"41.9269824028,-87.6351177692"
"4983","research","2019-06-21",FALSE,"45.0100894935,-93.2476483183"
"4984","research","2019-06-21",FALSE,"42.9411394,-81.2233316"
"4985","research","2019-06-21",FALSE,"42.1085445,-71.1897666667"
"4986","research","2019-06-21",FALSE,"46.24,-94.8"
