Index,IM,Source,Site,Exclosure,Species,Plant,Position,Aspect,Elevation_(m),Diameter1_(mm),Diameter2_(mm),Stem_area_cm2,1st_year?,Leaf_ID,Leaf_Length,Leaf_Area_petiole,Leaf_Area_no.petiole,Internal_area_correction,True_area,Leaf_Area_corrected,Leaf_Area_corrected_final,Area_no_spines
588,Island,Catalina,Catalina,No,Ceanothus_megacarpus,48,Upper,ENE,402,150,0,17.67,0,1,2.468,3.324,3.24,0,3.24,3.24,3.24,3.24
589,Island,Catalina,Catalina,No,Ceanothus_megacarpus,48,Upper,ENE,402,150,0,17.67,0,2,1.307,0.978,0.923,0,0.923,0.923,0.923,0.923
590,Island,Catalina,Catalina,No,Ceanothus_megacarpus,48,Upper,ENE,402,150,0,17.67,0,3,1.674,0.995,0.995,0,0.995,1.806,1.806,1.806
591,Island,Catalina,Catalina,No,Ceanothus_megacarpus,48,Upper,ENE,402,150,0,17.67,0,4,1.826,1.304,1.232,0,1.232,1.953,1.953,1.953
592,Island,Catalina,Catalina,No,Ceanothus_megacarpus,48,Upper,ENE,402,150,0,17.67,0,5,2.541,2.643,2.59,0,2.59,2.902,2.902,2.902
593,Island,Catalina,Catalina,No,Ceanothus_megacarpus,48,Upper,ENE,402,150,0,17.67,0,6,2.479,3.039,2.989,0,2.989,3.23,3.23,3.23
594,Island,Catalina,Catalina,No,Ceanothus_megacarpus,48,Upper,ENE,402,150,0,17.67,0,7,1.471,1.194,1.146,0,1.146,1.179,1.179,1.179
595,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,1,1,1.353,1.035,1.023,0,1.023,1.023,1.023,1.023
596,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,0,2,1.58,1.01,0.982,0,0.982,1.24,1.24,1.24
597,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,1,3,2.082,2.233,2.155,0,2.155,2.155,2.155,2.155
598,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,0,4,2.035,2.202,2.175,0,2.175,2.175,2.175,2.175
599,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,0,5,1.585,1.374,1.334,0,1.334,1.497,1.497,1.497
600,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,1,6,1.651,1.416,1.387,0,1.387,1.387,1.387,1.387
601,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,1,7,1.677,1.408,1.406,0,1.406,1.522,1.522,1.522
602,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,1,8,1.529,1.043,0.997,0,0.997,0.997,0.997,0.997
603,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,0,9,2.14,2.453,2.453,0,2.453,2.708,2.708,2.708
604,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,0,10,2.599,2.82,2.76,0,2.76,2.96,2.96,2.96
605,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,0,11,2.218,2.872,2.81,0,2.81,2.81,2.81,2.81
606,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,0,12,2.196,2.45,2.403,0,2.403,2.431,2.431,2.431
607,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,0,13,1.81,2.13,2.09,0,2.09,2.308,2.308,2.308
608,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Lower,ESE,406,120,110,20.81,0,14,1.3,0.971,0.971,0,0.971,0.971,0.971,0.971
609,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,0,1,1.412,1.23,1.184,0,1.184,1.362,1.362,1.362
610,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,1,2,1.454,0.817,0.788,0,0.788,0.788,0.788,0.788
611,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,1,3,1.547,0.996,0.959,0,0.959,0.959,0.959,0.959
612,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,1,4,1.433,0.837,0.784,0,0.784,0.784,0.784,0.784
613,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,0,5,1.423,0.825,0.802,0,0.802,1.183,1.183,1.183
614,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,0,6,2.155,1.765,1.731,0,1.731,2.293,2.293,2.293
615,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,0,7,2.13,1.933,1.85,0,1.85,1.85,1.85,1.85
616,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,0,8,1.925,1.58,1.512,0,1.512,1.568,1.568,1.568
617,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,0,9,1.602,1.464,1.414,0,1.414,1.414,1.414,1.414
618,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,1,10,1.862,1.654,1.609,0,1.609,1.609,1.609,1.609
619,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,0,11,2.678,2.489,2.45,0,2.45,3.053,3.053,3.053
620,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,0,12,2.377,2.575,2.513,0,2.513,2.561,2.561,2.561
621,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,1,13,1.572,1.079,1.059,0,1.059,1.059,1.059,1.059
622,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,0,14,2.412,2.487,2.43,0,2.43,2.43,2.43,2.43
623,Island,Catalina,Catalina,No,Ceanothus_megacarpus,49,Upper,ESE,406,120,110,20.81,0,15,1.796,1.235,1.18,0,1.18,1.48,1.48,1.48
624,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,50,Lower,E,397,30,0,0.71,0,1,1.365,0.92,0.846,0,0.846,0.846,0.846,0.846
625,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,50,Lower,E,397,30,0,0.71,0,2,1.729,1.654,6.777,0,6.777,6.777,6.777,6.777
626,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,50,Lower,E,397,30,0,0.71,0,3,2.74,4.109,4.47,0,4.47,4.47,4.47,4.47
627,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,50,Lower,E,397,30,0,0.71,1,4,4.058,6.919,4.226,0,4.226,4.226,4.226,4.226
628,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,50,Lower,E,397,30,0,0.71,0,5,3.398,4.536,2.52,0,2.52,2.52,2.52,2.52
629,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,50,Lower,E,397,30,0,0.71,0,6,2.942,4.297,4.269,0,4.269,4.269,4.269,4.269
630,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,50,Lower,E,397,30,0,0.71,0,7,1.926,2.558,5.713,0,5.713,5.713,5.713,5.713
631,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,50,Lower,E,397,30,0,0.71,0,8,3.101,4.341,3.785,0,3.785,3.785,3.785,3.785
632,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,50,Lower,E,397,30,0,0.71,0,9,3.758,5.863,6.251,0,6.251,6.454,6.454,6.454
633,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,50,Lower,E,397,30,0,0.71,1,10,2.874,3.861,1.878,0,1.878,1.878,1.878,1.878
634,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,50,Lower,E,397,30,0,0.71,0,11,3.606,6.399,1.579,0,1.579,1.686,1.686,1.686
635,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,50,Lower,E,397,30,0,0.71,0,12,2.179,1.94,4.047,0,4.047,4.047,4.047,4.047
636,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,1,1.412,1.041,0.964,0,0.964,1.093,1.093,1.093
637,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,2,1.122,0.796,0.765,0,0.765,1.131,1.131,1.131
638,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,3,1.115,0.658,0.635,0,0.635,0.75,0.75,0.75
639,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,4,2.019,1.918,1.872,0,1.872,2.343,2.343,2.343
640,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,5,1.571,1.429,1.378,0,1.378,1.769,1.769,1.769
641,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,6,1.626,1.748,1.714,0,1.714,1.714,1.714,1.714
642,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,7,1.939,1.55,1.502,0,1.502,2.018,2.018,2.018
643,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,8,1.678,1.192,1.117,0,1.117,1.442,1.442,1.442
644,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,9,1.354,0.975,0.975,0,0.975,1.469,1.469,1.469
645,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,10,1.868,1.468,1.425,0,1.425,1.982,1.982,1.982
646,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,11,1.747,1.305,1.263,0,1.263,1.529,1.529,1.529
647,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,12,2.134,1.294,1.255,0,1.255,2.184,2.184,2.184
648,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,13,1.68,1.429,1.385,0,1.385,1.762,1.762,1.762
649,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,14,1.699,1.473,1.422,0,1.422,1.599,1.599,1.599
650,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,15,1.555,1.409,1.343,0,1.343,1.477,1.477,1.477
651,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Lower,NE,402,75,0,4.42,0,16,1.337,0.92,0.862,0,0.862,1.205,1.205,1.205
652,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Upper,NE,402,75,0,4.42,0,1,2.349,2.397,2.321,0,2.321,2.901,2.901,2.901
653,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Upper,NE,402,75,0,4.42,0,2,2.144,2.049,2.004,0,2.004,2.159,2.159,2.159
654,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Upper,NE,402,75,0,4.42,0,3,1.679,0.85,0.761,0,0.761,1.707,1.707,1.707
655,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Upper,NE,402,75,0,4.42,0,4,1.497,0.834,0.816,0,0.816,0.922,0.922,0.922
656,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Upper,NE,402,75,0,4.42,0,5,1.496,1.004,1.002,0,1.002,1.002,1.002,1.002
657,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Upper,NE,402,75,0,4.42,0,6,1.951,1.796,1.715,0,1.715,2.317,2.317,2.317
658,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Upper,NE,402,75,0,4.42,0,7,1.754,1.688,1.618,0,1.618,1.656,1.656,1.656
659,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Upper,NE,402,75,0,4.42,0,8,2.503,2.481,2.37,0,2.37,2.866,2.866,2.866
660,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Upper,NE,402,75,0,4.42,0,9,1.589,0.7,0.655,0,0.655,1.662,1.662,1.662
661,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Upper,NE,402,75,0,4.42,0,10,1.995,2.081,2.015,0,2.015,2.015,2.015,2.015
662,Island,Catalina,Catalina,No,Ceanothus_megacarpus,51,Upper,NE,402,75,0,4.42,0,11,1.589,1.155,1.071,0,1.071,1.379,1.379,1.379
663,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Lower,NA,426,70,0,3.85,0,1,1.767,1.384,1.367,0,1.367,1.367,1.367,1.367
664,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Lower,NA,426,70,0,3.85,0,2,1.884,1.343,1.31,0,1.31,1.522,1.522,1.522
665,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Lower,NA,426,70,0,3.85,0,3,2.308,2.189,2.156,0,2.156,2.156,2.156,2.156
666,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Lower,NA,426,70,0,3.85,0,4,2.868,2.19,2.156,0,2.156,2.249,2.249,2.249
667,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Lower,NA,426,70,0,3.85,0,5,1.965,1.709,1.667,0,1.667,1.667,1.667,1.667
668,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Lower,NA,426,70,0,3.85,0,6,1.651,1.511,1.473,0,1.473,1.473,1.473,1.473
669,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Lower,NA,426,70,0,3.85,0,7,1.187,0.79,0.79,0,0.79,0.79,0.79,0.79
670,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Lower,NA,426,70,0,3.85,0,8,2.59,1.961,1.925,0,1.925,1.925,1.925,1.925
671,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Lower,NA,426,70,0,3.85,0,9,2.013,1.682,1.65,0,1.65,1.65,1.65,1.65
672,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Lower,NA,426,70,0,3.85,0,10,2.51,1.877,1.848,0,1.848,2.292,2.292,2.292
673,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Lower,NA,426,70,0,3.85,0,11,1.74,1.204,1.177,0,1.177,1.177,1.177,1.177
674,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Lower,NA,426,70,0,3.85,0,12,1.468,0.682,0.648,0,0.648,0.648,0.648,0.648
675,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,1,2.617,2.41,2.349,0,2.349,2.385,2.385,2.385
676,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,2,1.826,1.187,1.187,0,1.187,1.187,1.187,1.187
677,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,3,2.639,2.666,2.643,0,2.643,2.643,2.643,2.643
678,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,4,2.493,2.136,2.123,0,2.123,2.123,2.123,2.123
679,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,5,1.826,1.331,1.305,0,1.305,1.305,1.305,1.305
680,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,6,1.984,1.626,1.555,0,1.555,1.752,1.752,1.752
681,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,7,1.781,1.378,1.372,0,1.372,1.672,1.672,1.672
682,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,8,2.7,2.828,2.808,0,2.808,2.808,2.808,2.808
683,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,9,2.74,2.882,2.8,0,2.8,3.062,3.062,3.062
684,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,10,2.034,1.583,1.554,0,1.554,1.58,1.58,1.58
685,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,11,1.736,1.416,1.369,0,1.369,1.395,1.395,1.395
686,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,12,1.927,1.621,1.584,0,1.584,1.584,1.584,1.584
687,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,13,1.529,0.958,0.934,0,0.934,0.934,0.934,0.934
688,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,52,Upper,NA,426,70,0,3.85,0,14,1.432,0.769,0.748,0,0.748,0.868,0.868,0.868
689,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,0,1,1.326,0.857,0.857,0,0.857,1.117,1.117,1.117
690,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,1,2,1.357,0.799,0.777,0,0.777,0.777,0.777,0.777
691,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,0,3,1.401,0.928,0.908,0,0.908,1.252,1.252,1.252
692,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,0,4,1.901,1.747,1.71,0,1.71,1.71,1.71,1.71
693,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,0,5,1.496,1.207,1.187,0,1.187,1.201,1.201,1.201
694,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,0,6,1.677,1.349,1.332,0,1.332,1.351,1.351,1.351
695,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,0,7,1.602,1.154,1.129,0,1.129,1.213,1.213,1.213
696,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,0,8,1.632,1.071,1.012,0,1.012,1.142,1.142,1.149
697,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,0,9,2.13,2.081,2.061,0,2.061,2.061,2.061,2.061
698,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,0,10,2.101,2.001,1.973,0,1.973,1.973,1.973,1.973
699,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,0,11,1.703,1.617,1.603,0,1.603,1.603,1.603,1.603
700,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,0,12,1.64,1.492,1.458,0,1.458,1.458,1.458,1.458
701,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,0,13,2.073,1.865,1.838,0,1.838,2.122,2.122,2.122
702,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Lower,W,415,40,0,1.26,0,14,1.996,1.807,1.79,0,1.79,1.79,1.79,1.823
703,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,1,1.406,1.145,1.125,0,1.125,1.125,1.125,1.125
704,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,2,1.84,1.425,1.383,0,1.383,1.573,1.573,1.573
705,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,3,1.451,1.057,1.028,0,1.028,1.028,1.028,1.028
706,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,4,1.669,0.904,0.873,0,0.873,0.917,0.917,0.917
707,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,5,2.541,2.879,2.822,0,2.822,2.822,2.822,2.822
708,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,6,1.928,1.447,1.398,0,1.398,1.398,1.398,1.398
709,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,7,2.143,1.761,1.681,0,1.681,1.681,1.681,1.681
710,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,1,8,1.589,1.001,0.976,0,0.976,0.976,0.976,0.976
711,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,9,1.74,1.725,1.669,0,1.669,1.695,1.695,1.695
712,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,10,1.712,1.828,1.77,0,1.77,1.77,1.77,1.77
713,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,11,1.683,1.036,0.994,0,0.994,0.994,0.994,0.994
714,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,12,2.719,2.839,2.786,0,2.786,3.067,3.067,3.067
715,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,13,3.328,5.013,4.916,0,4.916,5.081,5.081,5.081
716,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,14,3.153,3.459,3.414,0,3.414,3.894,3.894,3.894
717,Island,Catalina,Catalina,No,Ceanothus_megacarpus,53,Upper,W,415,40,0,1.26,0,15,2.801,3.389,3.307,0.038,3.269,3.307,3.269,3.307
718,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Lower,WNW,415,25,20,0.81,0,1,2.197,1.516,1.434,0,1.434,2.367,2.367,2.367
719,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Lower,WNW,415,25,20,0.81,0,2,1.46,1.193,1.17,0,1.17,1.156,1.156,1.156
720,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Lower,WNW,415,25,20,0.81,0,3,1.736,1.221,1.187,0,1.187,1.466,1.466,1.466
721,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Lower,WNW,415,25,20,0.81,1,4,1.633,1.119,1.079,0,1.079,1.164,1.164,1.164
722,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Lower,WNW,415,25,20,0.81,0,5,2.943,3.458,3.357,0,3.357,3.909,3.909,3.909
723,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Lower,WNW,415,25,20,0.81,0,6,2.643,3.58,3.526,0,3.526,3.526,3.526,3.526
724,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Lower,WNW,415,25,20,0.81,0,7,2.773,3.618,3.566,0,3.566,3.566,3.566,3.566
725,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Lower,WNW,415,25,20,0.81,0,8,2.513,2.726,2.653,0,2.653,2.653,2.653,2.653
726,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,1,1,1.775,1.187,1.171,0,1.171,1.171,1.171,1.171
727,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,0,2,2.434,2.364,2.321,0,2.321,2.321,2.321,2.321
728,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,0,3,2.084,1.448,1.41,0,1.41,1.41,1.41,1.41
729,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,0,4,2.894,2.618,2.566,0,2.566,2.566,2.566,2.566
730,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,0,5,2.081,1.913,1.855,0,1.855,1.855,1.855,1.855
731,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,0,6,1.585,1.302,1.26,0,1.26,1.26,1.26,1.26
732,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,0,7,1.977,1.916,1.854,0,1.854,1.857,1.857,1.857
733,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,1,8,1.573,0.852,0.828,0,0.828,0.828,0.828,0.828
734,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,0,9,2.079,1.194,1.159,0,1.159,1.259,1.259,1.259
735,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,0,10,1.876,0.853,0.811,0,0.811,1.245,1.245,1.245
736,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,0,11,2.181,1.366,1.327,0,1.327,1.637,1.637,1.637
737,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,0,12,1.724,1.046,1.003,0,1.003,1.131,1.131,1.131
738,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,0,13,2.19,2.082,2.025,0,2.025,2.025,2.025,2.025
739,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,1,14,2.442,1.965,1.94,0,1.94,1.94,1.94,1.94
740,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,54,Upper,WNW,415,25,20,0.81,0,15,1.522,0.968,0.928,0,0.928,0.928,0.928,0.928
741,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,55,Lower,WNW,418,20,0,0.31,0,1,1.776,1.13,1.085,0,1.085,1.43,1.43,1.43
742,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,55,Lower,WNW,418,20,0,0.31,0,2,2.201,1.72,1.657,0,1.657,1.941,1.941,1.941
743,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,55,Lower,WNW,418,20,0,0.31,0,3,1.994,1.982,1.937,0,1.937,1.937,1.937,1.937
744,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,55,Lower,WNW,418,20,0,0.31,0,4,1.651,1.37,1.325,0,1.325,1.403,1.403,1.403
745,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,55,Lower,WNW,418,20,0,0.31,0,5,1.557,0.909,0.874,0,0.874,1.154,1.154,1.154
746,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,55,Lower,WNW,418,20,0,0.31,1,6,2.019,1.241,1.201,0,1.201,1.269,1.269,1.269
747,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,55,Lower,WNW,418,20,0,0.31,0,7,3.517,4.9,4.782,0,4.782,4.782,4.782,4.782
748,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,55,Lower,WNW,418,20,0,0.31,0,8,2.908,3.759,3.697,0,3.697,3.697,3.697,3.697
749,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,55,Lower,WNW,418,20,0,0.31,0,9,2.845,3.293,3.216,0,3.216,3.216,3.216,3.216
750,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,55,Lower,WNW,418,20,0,0.31,0,10,3.195,3.683,3.61,0,3.61,3.61,3.61,3.61
751,Island,Catalina,Catalina,Yes,Ceanothus_megacarpus,55,Lower,WNW,418,20,0,0.31,0,11,1.701,1.089,1.035,0,1.035,1.035,1.035,1.035
